real_price,predicted_price,mape_error,mse_error
0.0545,0.054500364,4.455004489204682e-11,1.3232653728335501e-13
0.056,0.056003105,3.0737583645499376e-09,9.640375155043878e-12
0.0389,0.03882688,3.5466466653952305e-06,5.346663982208674e-09
0.0309,0.030883905,2.716076715970311e-07,2.590636233947431e-10
0.0149,0.015400776,0.0010573075069597693,2.507763099814537e-07
0.0158,0.015807737,2.395345700472098e-07,5.985598548393255e-11
0.0133,0.013287159,9.340172449723466e-07,1.648994237740368e-10
0.01,0.010058065,3.3327226077303194e-05,3.37153784274594e-09
0.0123,0.012304811,1.5285723762754502e-07,2.3143865038839954e-11
0.011,0.011165521,0.0002197600644872947,2.7397237065778947e-08
0.0137,0.01369328,2.4086683715415134e-07,4.516395448750654e-11
0.015,0.014966667,4.960283373615502e-06,1.111108991835826e-09
0.0125,0.012536459,8.457693115645999e-06,1.3292346978665598e-09
0.0108,0.010938588,0.00016051892414805223,1.9206522458727664e-08
0.0058,0.0058083124,2.0481309521574757e-06,6.909675649102053e-11
0.0058,0.0057916436,2.081762582409121e-06,6.98288453971707e-11
0.006,0.006003175,2.7970905976996e-07,1.0080185654181323e-11
0.0075,0.007506202,6.826837052843517e-07,3.8464494490911937e-11
0.0057,0.0057083573,2.1434417369859763e-06,6.984478480909763e-11
0.0059,0.0058913906,2.135546722234752e-06,7.412158779913899e-11
0.0056,0.0055928426,1.6377478717717333e-06,5.1228570321539007e-11
0.0027,0.0026776674,6.956079132805589e-05,4.987441134901419e-10
0.0011,0.0011617489,0.0028250999198275455,3.812925740741838e-09
0.0006,0.0005502332,0.008180621324109074,2.476736680532355e-09
0.0004,0.00034647883,0.023861501105150645,2.86451547882149e-09
0.0003,0.00031412483,0.002021910701735212,1.9951084415824437e-10
0.0002,0.0001789435,0.013846509342691814,4.4337599939921246e-10
0.057,0.057006367,1.2472735486306565e-08,4.053297064740718e-11
0.0473,0.047406655,5.061534830304672e-06,1.1375247417853928e-08
0.0508,0.05079325,1.7664592927560014e-08,4.557384001231722e-11
0.0552,0.055211414,4.2735766427633713e-08,1.3027144523823606e-10
0.0406,0.04060554,1.862325719836834e-08,3.07062124364376e-11
0.0618,0.0619728,7.774786261912681e-06,2.98600619626925e-08
0.0401,0.040132705,6.641018423009525e-07,1.0696250202388657e-09
0.0401,0.040317874,2.9202306859565084e-05,4.7469254963101576e-08
0.0426,0.04258628,1.038208724249643e-07,1.8828860902005613e-10
0.038,0.038113996,8.945676596582626e-06,1.2995176141444845e-08
0.0444,0.04607132,0.0013160072934942585,2.79331312349033e-06
0.0481,0.048154045,1.259632420732373e-06,2.9208508230187516e-09
0.045,0.044747956,3.172531810312147e-05,6.352612897595394e-08
0.044,0.044097573,4.895827161839357e-06,9.520405456044544e-09
0.039,0.03900097,6.177851045922344e-10,9.396978564170066e-13
0.0373,0.03730046,1.521121441497633e-10,2.1163732540701832e-13
0.023,0.023017915,6.05759176255362e-07,3.2094599778022265e-10
0.0185,0.019332405,0.0018539489464079728,6.928983832563158e-07
0.0083,0.008442168,0.00028359363016163973,2.0211775487394408e-08
0.0086,0.008599671,1.4671460478055904e-09,1.0850180957256239e-13
0.0069,0.006913892,4.037234342046216e-06,1.929874823771326e-10
0.0059,0.005896455,3.6142278596597295e-07,1.2566013652918898e-11
0.0074,0.0073989783,1.9066373789078404e-08,1.0437863545765844e-12
0.006,0.005994669,7.907889146605099e-07,2.8417836586637436e-11
0.0068,0.0069237542,0.0003194749746452969,1.5315110399990898e-08
0.007,0.0070187906,7.167303864558595e-06,3.530859092238326e-10
0.006,0.0064290934,0.00445455417146159,1.8412116671812518e-07
0.0048,0.004936791,0.0007677604220202557,1.8711784548494004e-08
0.0027,0.0027593838,0.00046313878894721863,3.526430777151791e-09
0.0027,0.0026909213,1.1382689316966e-05,8.242270748845367e-11
0.0027,0.0026831473,3.945016173198354e-05,2.8401274274446036e-10
0.003,0.0030075235,6.257772859517752e-06,5.6602791416867944e-11
0.0023,0.0023222899,9.21259172463292e-05,4.968378532933501e-10
0.002,0.0018938228,0.003143285549028785,1.127359732613771e-08
0.002,0.0020042602,4.51805192765398e-06,1.8149280880174958e-11
0.0009,0.0009497274,0.002741530585915483,2.472811459891926e-09
0.0006,0.0005973043,2.0367929385459735e-05,7.2667159681378006e-12
0.0004,0.00039005405,0.0006501944227899534,9.892198356736536e-11
0.0003,0.0002988332,1.5244940963415501e-05,1.3613928778824952e-12
0.0003,0.00036936087,0.035263656081041345,4.81093086620404e-09
0.0002,0.00029268092,0.1002748174023315,8.589753814056461e-09
0.047,0.046994694,1.2749878365587435e-08,2.8158121981648534e-11
0.0388,0.03922454,0.00011714382270887875,1.8023332186052205e-07
0.0415,0.041487433,9.17548384902043e-08,1.579290793110577e-10
0.0445,0.044677585,1.5799194661210212e-05,3.153656128967061e-08
0.0327,0.032702282,4.869700223289061e-09,5.207848567466046e-12
0.0483,0.04831273,6.943969569975308e-08,1.6208058149239329e-10
0.0314,0.032185037,0.0005949382494702506,6.162826031436708e-07
0.0314,0.03138578,2.0529159968901208e-07,2.022260104785504e-10
0.0325,0.03250896,7.599582889111756e-08,8.0314869510525e-11
0.0293,0.029293412,5.05733906282697e-08,4.339722912938706e-11
0.0337,0.034395393,0.00040875215734474814,4.835714024076004e-07
0.0368,0.036831923,7.511972046813899e-07,1.0190670210137796e-09
0.0323,0.032381162,6.282335533154193e-06,6.587277935914436e-09
0.032,0.032107383,1.1185653226293512e-05,1.153111143190685e-08
0.0277,0.027686082,2.5272108884548524e-07,1.9371554837459685e-10
0.025,0.024994785,4.353268559858527e-08,2.71965784615225e-11
0.0136,0.013660404,1.9552526214472514e-05,3.6486311169030164e-09
0.0102,0.010324241,0.0001448142420668089,1.5435742133342703e-08
0.0047,0.004979371,0.0031478494027780313,7.804820772333852e-08
0.0048,0.0049853735,0.0013826101794511471,3.436332234432816e-08
0.0044,0.0043351143,0.00022402543815850447,4.210158382842838e-09
0.0038,0.003832735,7.294645141233697e-05,1.0715729198377006e-09
0.0041,0.004107144,3.025706305658028e-06,5.103953057734595e-11
0.0034,0.0034333086,9.41209168759179e-05,1.1094604441686122e-09
0.0038,0.0038024178,4.043086120697798e-07,5.845647936484381e-12
0.0035,0.0036915126,0.002691448690268512,3.667708578890038e-08
0.003,0.0031195956,0.0014697168646808003,1.4303103153941582e-08
0.0022,0.0022281087,0.00015915078425730536,7.900990361996804e-10
0.0016,0.0016193506,0.00014279350824960375,3.7444691197070706e-10
0.0016,0.00072323094,1.4696584956660774,7.687239783492327e-07
0.0014,0.0013665647,0.0005986200468593124,1.1179223123102482e-09
0.0015,0.00045578065,5.248941076895939,1.0903940440580783e-06
0.0013,0.0013177105,0.00018064319111086463,3.136617847185823e-10
0.0011,0.0011014586,1.7535301159862715e-06,2.1274019605542284e-12
0.001,0.0010591528,0.0031191260983623828,3.4990499612939914e-09
0.0009,0.00088963704,0.00013568810430532378,1.0739090188856442e-10
0.0004,0.00044256033,0.009248364284280204,1.811381315988369e-09
0.0003,0.00031424314,0.0020543751297230233,2.0286697542829376e-10
0.0003,0.00014828854,1.0466984377531916,2.3016366542284386e-08
0.0002,0.0001928293,0.0013828539594389674,5.141885404566859e-11
0.0002,0.0011646593,0.6860410602844037,9.305675181425934e-07
0.038,0.038016547,1.894383433236082e-07,2.737872450362701e-10
0.0321,0.03210202,3.953972016402947e-09,4.074724731722317e-12
0.0342,0.03395428,5.237054820001532e-05,6.037765008720534e-08
0.0356,0.035420455,2.56943817220213e-05,3.223639318297391e-08
0.0261,0.026119223,5.416462086625251e-07,3.6951851991703824e-10
0.0386,0.03866344,2.6922654820223235e-06,4.024564152298195e-09
0.0249,0.024909865,1.5684158073394307e-07,9.73204172638667e-11
0.0249,0.024925131,1.0166155584619816e-06,6.315847908056714e-10
0.0249,0.02490041,2.715448317623761e-10,1.6836605997504634e-13
0.0227,0.022702955,1.6938104981815086e-08,8.730308405935811e-12
0.025,0.024978753,7.235130886207361e-07,4.514273893586086e-10
0.0274,0.027385002,2.999445821250256e-07,2.249399404079667e-10
0.024,0.024415663,0.0002898309028293848,1.7277532403443967e-07
0.0229,0.023041762,3.785217129882123e-05,2.0096581341057426e-08
0.0189,0.018903127,2.7363511645547786e-08,9.777754584029686e-12
0.0164,0.016412226,5.549682144448458e-07,1.494868920712839e-10
0.0082,0.008280001,9.33525709370441e-05,6.400103903238373e-09
0.006,0.0059863557,5.194895255246942e-06,1.8616662846472962e-10
0.003,0.0030934704,0.0009129686294428553,8.736707008308976e-09
0.0032,0.003185447,2.0871801604006172e-05,2.1178769561107662e-10
0.0028,0.0027818668,4.24888943652865e-05,3.2881233282647823e-10
0.0022,0.002237674,0.00028345993765266787,1.4193364317920922e-09
0.0027,0.0030566603,0.01361492259480189,1.2720656569620634e-07
0.0019,0.0019124266,4.222131976846727e-05,1.5441921288242328e-10
0.0018,0.0018143107,6.221523286611864e-05,2.0479532626917195e-10
0.002,0.0019877448,3.8011765375947346e-05,1.501894065489329e-10
0.0018,0.0017950811,7.508837572807522e-06,2.4195847878767212e-11
0.0012,0.0012034958,8.43719568214364e-06,1.2220451805130302e-11
0.001,0.0009620184,0.001558763114231021,1.4426031085305903e-09
0.001,0.0017092511,0.1721822138060424,5.030370980306921e-07
0.001,0.0011551643,0.018042479467039553,2.4075967941945023e-08
0.0011,0.0010974109,5.5661294059395355e-06,6.7033493201055325e-12
0.0007,0.00070142624,4.1344676737447486e-06,2.0341529954151102e-12
0.0007,0.0007103886,0.00021385580223841076,1.0792274654860811e-10
0.0005,0.00048910565,0.0004961325113838203,1.186869686540912e-10
0.0007,0.00070259336,1.3624395906766543e-05,6.725511758137808e-12
0.0005,0.0004580186,0.008401324860475866,1.7624385902930613e-09
0.0004,0.00042494928,0.003447003797248788,6.224664556567499e-10
0.0001,0.00011618838,0.01941249108093271,2.6206356391296627e-10
0.0002,0.00020123599,3.772413438089524e-05,1.527673681201412e-12
0.0002,0.00026023446,0.05357478608427304,3.6281903119540967e-09
0.031,0.03153787,0.00029086589123712497,2.893060816407183e-07
0.027,0.027025841,9.142524328504679e-07,6.677664034136101e-10
0.0279,0.02803714,2.3925542243577807e-05,1.8807419616887454e-08
0.0287,0.028807843,1.4014037421254734e-05,1.1630135081403075e-08
0.0215,0.021526277,1.490101556221618e-06,6.904841595770445e-10
0.0307,0.030705087,2.7446280616161564e-08,2.5876418158203186e-11
0.0189,0.019438202,0.0007666157626779816,2.896609208765667e-07
0.0189,0.018904317,5.215265079432106e-08,1.8637960103297063e-11
0.0198,0.01990959,3.0298492822902825e-05,1.2010073901003223e-08
0.0182,0.018198065,1.1300693710670648e-08,3.7424460630609935e-12
0.02,0.020784779,0.0014256187985739455,6.158773261830723e-07
0.0195,0.019496977,2.403516524249786e-08,9.136538437814866e-12
0.0163,0.01682939,0.0009894978214736053,2.8025385551390986e-07
0.016,0.015680535,0.00041507394090447533,1.0205803629417298e-07
0.0136,0.01401445,0.0008745647554146951,1.7176872116737556e-07
0.0108,0.010802515,5.419694494293687e-08,6.3244760214302805e-12
