contractType,dayToExpire,strikePrice,spotPrice,RFR,settlePrice,,dayToExpire
0,79,2.4,2.943,0.024654,0.585,,0.309803922
0,78,2.4,2.949,0.024654,0.58,,0.305882353
0,77,2.4,2.964,0.024654,0.5892,,0.301960784
0,76,2.4,2.912,0.024654,0.5519,,0.298039216
0,75,2.4,2.906,0.024654,0.5412,,0.294117647
0,72,2.4,2.906,0.024654,0.5368,,0.282352941
0,71,2.4,3.008,0.024654,0.6366,,0.278431373
0,70,2.4,2.997,0.024654,0.6295,,0.274509804
0,69,2.4,2.987,0.024654,0.6168,,0.270588235
0,68,2.4,3.024,0.024654,0.6449,,0.266666667
0,65,2.4,2.959,0.024654,0.5827,,0.254901961
0,64,2.4,2.963,0.024654,0.5796,,0.250980392
0,63,2.4,2.958,0.024654,0.5715,,0.247058824
0,62,2.4,2.913,0.024654,0.5452,,0.243137255
0,61,2.4,2.88,0.024654,0.5075,,0.239215686
0,57,2.4,2.928,0.024654,0.5502,,0.223529412
0,51,2.4,2.787,0.024654,0.4217,,0.2
0,50,2.4,2.79,0.024654,0.42,,0.196078431
0,48,2.4,2.686,0.024654,0.315,,0.188235294
0,47,2.4,2.777,0.024654,0.3949,,0.184313725
0,44,2.4,2.725,0.024654,0.3468,,0.17254902
0,43,2.4,2.708,0.024654,0.3332,,0.168627451
0,42,2.4,2.765,0.024654,0.3832,,0.164705882
0,41,2.4,2.774,0.024654,0.3879,,0.160784314
0,40,2.4,2.723,0.024654,0.3401,,0.156862745
0,37,2.4,2.699,0.024654,0.3181,,0.145098039
0,36,2.4,2.722,0.024654,0.3371,,0.141176471
0,35,2.4,2.709,0.024654,0.3177,,0.137254902
0,34,2.4,2.677,0.024654,0.29,,0.133333333
0,33,2.4,2.691,0.024654,0.302,,0.129411765
0,30,2.4,2.714,0.024654,0.3219,,0.117647059
0,29,2.4,2.733,0.024654,0.3299,,0.11372549
0,28,2.4,2.748,0.024654,0.3519,,0.109803922
0,27,2.4,2.737,0.024654,0.3397,,0.105882353
0,26,2.4,2.728,0.024654,0.3273,,0.101960784
0,23,2.4,2.74,0.024654,0.34,,0.090196078
0,22,2.4,2.723,0.024654,0.3247,,0.08627451
0,21,2.4,2.718,0.024654,0.323,,0.082352941
0,20,2.4,2.704,0.024654,0.311,,0.078431373
0,16,2.4,2.739,0.024654,0.3409,,0.062745098
0,15,2.4,2.816,0.024654,0.4085,,0.058823529
0,14,2.4,2.802,0.024654,0.4029,,0.054901961
0,13,2.4,2.796,0.024654,0.4003,,0.050980392
0,12,2.4,2.79,0.024654,0.3897,,0.047058824
0,205,2.45,2.482,0.024654,0.2111,,0.803921569
0,204,2.45,2.49,0.024654,0.2088,,0.8
0,203,2.45,2.479,0.024654,0.2055,,0.796078431
0,202,2.45,2.433,0.024654,0.1834,,0.792156863
0,201,2.45,2.425,0.024654,0.1769,,0.788235294
0,198,2.45,2.408,0.024654,0.1625,,0.776470588
0,197,2.45,2.413,0.024654,0.1612,,0.77254902
0,196,2.45,2.419,0.024654,0.1644,,0.768627451
0,195,2.45,2.453,0.024654,0.1797,,0.764705882
0,194,2.45,2.423,0.024654,0.1674,,0.760784314
0,191,2.45,2.42,0.024654,0.1627,,0.749019608
0,190,2.45,2.391,0.024654,0.1495,,0.745098039
0,189,2.45,2.365,0.024654,0.1377,,0.741176471
0,189,2.45,2.331,0.024654,0.12,,0.741176471
0,189,2.45,2.302,0.024654,0.1145,,0.741176471
0,189,2.45,2.275,0.024654,0.1025,,0.741176471
0,189,2.45,2.286,0.024654,0.0996,,0.741176471
0,176,2.45,2.255,0.024654,0.0845,,0.690196078
0,176,2.45,2.261,0.024654,0.082,,0.690196078
0,176,2.45,2.31,0.024654,0.0988,,0.690196078
0,176,2.45,2.307,0.024654,0.0992,,0.690196078
0,176,2.45,2.3,0.024654,0.0925,,0.690196078
0,176,2.45,2.325,0.024654,0.0951,,0.690196078
0,176,2.45,2.328,0.024654,0.0926,,0.690196078
0,176,2.45,2.347,0.024654,0.0984,,0.690196078
0,176,2.45,2.325,0.024654,0.0872,,0.690196078
0,176,2.45,2.37,0.024654,0.097,,0.690196078
0,176,2.45,2.374,0.024654,0.0905,,0.690196078
0,176,2.45,2.365,0.024654,0.0853,,0.690196078
0,145,2.45,2.492,0.024654,0.1449,,0.568627451
0,128,2.45,2.571,0.024654,0.2102,,0.501960784
0,127,2.45,2.567,0.024654,0.2177,,0.498039216
0,126,2.45,2.577,0.024654,0.2225,,0.494117647
0,125,2.45,2.566,0.024654,0.2173,,0.490196078
0,124,2.45,2.618,0.024654,0.2472,,0.48627451
0,121,2.45,2.816,0.024654,0.4402,,0.474509804
0,120,2.45,2.729,0.024654,0.366,,0.470588235
0,119,2.45,2.736,0.024654,0.3797,,0.466666667
0,118,2.45,2.736,0.024654,0.3699,,0.462745098
0,117,2.45,2.802,0.024654,0.4321,,0.458823529
0,114,2.45,2.815,0.024654,0.4388,,0.447058824
0,113,2.45,2.813,0.024654,0.4506,,0.443137255
0,112,2.45,2.82,0.024654,0.4577,,0.439215686
0,111,2.45,2.773,0.024654,0.4126,,0.435294118
0,110,2.45,2.675,0.024654,0.3288,,0.431372549
0,107,2.45,2.69,0.024654,0.3272,,0.419607843
0,106,2.45,2.701,0.024654,0.3356,,0.415686275
0,105,2.45,2.706,0.024654,0.346,,0.411764706
0,104,2.45,2.71,0.024654,0.3478,,0.407843137
0,103,2.45,2.742,0.024654,0.3708,,0.403921569
0,100,2.45,2.812,0.024654,0.4297,,0.392156863
0,99,2.45,2.79,0.024654,0.4076,,0.388235294
0,98,2.45,2.794,0.024654,0.4099,,0.384313725
0,97,2.45,2.784,0.024654,0.4036,,0.380392157
0,96,2.45,2.777,0.024654,0.3947,,0.376470588
0,93,2.45,2.702,0.024654,0.3145,,0.364705882
0,92,2.45,2.692,0.024654,0.3059,,0.360784314
0,91,2.45,2.723,0.024654,0.3255,,0.356862745
0,90,2.45,2.718,0.024654,0.3198,,0.352941176
0,89,2.45,2.819,0.024654,0.4192,,0.349019608
0,86,2.45,2.874,0.024654,0.4649,,0.337254902
0,85,2.45,2.872,0.024654,0.4631,,0.333333333
0,84,2.45,2.901,0.024654,0.5,,0.329411765
0,83,2.45,2.939,0.024654,0.5267,,0.325490196
0,79,2.45,2.943,0.024654,0.54,,0.309803922
0,78,2.45,2.949,0.024654,0.5367,,0.305882353
0,77,2.45,2.964,0.024654,0.5426,,0.301960784
0,76,2.45,2.912,0.024654,0.5019,,0.298039216
0,75,2.45,2.906,0.024654,0.4972,,0.294117647
0,72,2.45,2.906,0.024654,0.4913,,0.282352941
0,71,2.45,3.008,0.024654,0.5947,,0.278431373
0,70,2.45,2.997,0.024654,0.584,,0.274509804
0,69,2.45,2.987,0.024654,0.5742,,0.270588235
0,68,2.45,3.024,0.024654,0.5971,,0.266666667
0,65,2.45,2.959,0.024654,0.5347,,0.254901961
0,64,2.45,2.963,0.024654,0.5398,,0.250980392
0,63,2.45,2.958,0.024654,0.5223,,0.247058824
0,62,2.45,2.913,0.024654,0.4966,,0.243137255
0,61,2.45,2.88,0.024654,0.458,,0.239215686
0,57,2.45,2.928,0.024654,0.5005,,0.223529412
0,51,2.45,2.787,0.024654,0.3677,,0.2
0,50,2.45,2.79,0.024654,0.3717,,0.196078431
0,48,2.45,2.686,0.024654,0.2756,,0.188235294
0,47,2.45,2.777,0.024654,0.3522,,0.184313725
0,44,2.45,2.725,0.024654,0.3043,,0.17254902
0,43,2.45,2.708,0.024654,0.288,,0.168627451
0,42,2.45,2.765,0.024654,0.3346,,0.164705882
0,41,2.45,2.774,0.024654,0.3379,,0.160784314
0,40,2.45,2.723,0.024654,0.292,,0.156862745
0,37,2.45,2.699,0.024654,0.2698,,0.145098039
0,36,2.45,2.722,0.024654,0.2895,,0.141176471
0,35,2.45,2.709,0.024654,0.2723,,0.137254902
0,34,2.45,2.677,0.024654,0.2426,,0.133333333
0,33,2.45,2.691,0.024654,0.2529,,0.129411765
0,30,2.45,2.714,0.024654,0.2731,,0.117647059
0,29,2.45,2.733,0.024654,0.283,,0.11372549
0,28,2.45,2.748,0.024654,0.3,,0.109803922
0,27,2.45,2.737,0.024654,0.295,,0.105882353
0,26,2.45,2.728,0.024654,0.2786,,0.101960784
0,23,2.45,2.74,0.024654,0.2911,,0.090196078
0,22,2.45,2.723,0.024654,0.275,,0.08627451
0,21,2.45,2.718,0.024654,0.2742,,0.082352941
0,20,2.45,2.704,0.024654,0.2617,,0.078431373
0,16,2.45,2.739,0.024654,0.29,,0.062745098
0,15,2.45,2.816,0.024654,0.3591,,0.058823529
0,14,2.45,2.802,0.024654,0.356,,0.054901961
0,13,2.45,2.796,0.024654,0.3505,,0.050980392
0,12,2.45,2.79,0.024654,0.3416,,0.047058824
0,205,2.5,2.482,0.024654,0.1862,,0.803921569
0,204,2.5,2.49,0.024654,0.1823,,0.8
0,203,2.5,2.479,0.024654,0.1784,,0.796078431
0,202,2.5,2.433,0.024654,0.1599,,0.792156863
0,201,2.5,2.425,0.024654,0.152,,0.788235294
0,198,2.5,2.408,0.024654,0.1377,,0.776470588
0,197,2.5,2.413,0.024654,0.1385,,0.77254902
0,196,2.5,2.419,0.024654,0.1398,,0.768627451
0,195,2.5,2.453,0.024654,0.1522,,0.764705882
0,194,2.5,2.423,0.024654,0.1429,,0.760784314
0,191,2.5,2.42,0.024654,0.1376,,0.749019608
0,190,2.5,2.391,0.024654,0.1265,,0.745098039
0,189,2.5,2.365,0.024654,0.1195,,0.741176471
0,189,2.5,2.331,0.024654,0.102,,0.741176471
0,189,2.5,2.302,0.024654,0.097,,0.741176471
0,189,2.5,2.275,0.024654,0.0851,,0.741176471
0,189,2.5,2.286,0.024654,0.0834,,0.741176471
0,176,2.5,2.255,0.024654,0.07,,0.690196078
0,176,2.5,2.261,0.024654,0.0676,,0.690196078
0,176,2.5,2.31,0.024654,0.0807,,0.690196078
0,176,2.5,2.307,0.024654,0.0807,,0.690196078
0,176,2.5,2.3,0.024654,0.0756,,0.690196078
0,176,2.5,2.325,0.024654,0.078,,0.690196078
0,176,2.5,2.328,0.024654,0.0742,,0.690196078
0,176,2.5,2.347,0.024654,0.0799,,0.690196078
0,176,2.5,2.325,0.024654,0.0702,,0.690196078
0,176,2.5,2.37,0.024654,0.0778,,0.690196078
0,176,2.5,2.374,0.024654,0.0728,,0.690196078
0,176,2.5,2.365,0.024654,0.0697,,0.690196078
0,145,2.5,2.492,0.024654,0.1183,,0.568627451
0,128,2.5,2.571,0.024654,0.181,,0.501960784
0,127,2.5,2.567,0.024654,0.1852,,0.498039216
0,126,2.5,2.577,0.024654,0.1917,,0.494117647
0,125,2.5,2.566,0.024654,0.1853,,0.490196078
0,124,2.5,2.618,0.024654,0.215,,0.48627451
0,121,2.5,2.816,0.024654,0.4023,,0.474509804
0,120,2.5,2.729,0.024654,0.3305,,0.470588235
0,119,2.5,2.736,0.024654,0.3407,,0.466666667
0,118,2.5,2.736,0.024654,0.3307,,0.462745098
0,117,2.5,2.802,0.024654,0.3907,,0.458823529
0,114,2.5,2.815,0.024654,0.3976,,0.447058824
0,113,2.5,2.813,0.024654,0.408,,0.443137255
0,112,2.5,2.82,0.024654,0.415,,0.439215686
0,111,2.5,2.773,0.024654,0.3689,,0.435294118
0,110,2.5,2.675,0.024654,0.2954,,0.431372549
0,107,2.5,2.69,0.024654,0.2919,,0.419607843
0,106,2.5,2.701,0.024654,0.3002,,0.415686275
0,105,2.5,2.706,0.024654,0.307,,0.411764706
0,104,2.5,2.71,0.024654,0.3095,,0.407843137
0,103,2.5,2.742,0.024654,0.3313,,0.403921569
0,100,2.5,2.812,0.024654,0.3877,,0.392156863
0,99,2.5,2.79,0.024654,0.3683,,0.388235294
0,98,2.5,2.794,0.024654,0.3695,,0.384313725
0,97,2.5,2.784,0.024654,0.3635,,0.380392157
0,96,2.5,2.777,0.024654,0.3489,,0.376470588
0,93,2.5,2.702,0.024654,0.2787,,0.364705882
0,92,2.5,2.692,0.024654,0.2689,,0.360784314
0,91,2.5,2.723,0.024654,0.285,,0.356862745
0,90,2.5,2.718,0.024654,0.2811,,0.352941176
0,89,2.5,2.819,0.024654,0.3747,,0.349019608
0,86,2.5,2.874,0.024654,0.421,,0.337254902
0,85,2.5,2.872,0.024654,0.4222,,0.333333333
0,84,2.5,2.901,0.024654,0.4511,,0.329411765
0,83,2.5,2.939,0.024654,0.478,,0.325490196
0,79,2.5,2.943,0.024654,0.494,,0.309803922
0,78,2.5,2.949,0.024654,0.4915,,0.305882353
0,77,2.5,2.964,0.024654,0.4973,,0.301960784
0,76,2.5,2.912,0.024654,0.4627,,0.298039216
0,75,2.5,2.906,0.024654,0.4565,,0.294117647
0,72,2.5,2.906,0.024654,0.4454,,0.282352941
0,71,2.5,3.008,0.024654,0.5429,,0.278431373
0,70,2.5,2.997,0.024654,0.5389,,0.274509804
0,69,2.5,2.987,0.024654,0.5216,,0.270588235
0,68,2.5,3.024,0.024654,0.5513,,0.266666667
0,65,2.5,2.959,0.024654,0.4877,,0.254901961
0,64,2.5,2.963,0.024654,0.4905,,0.250980392
0,63,2.5,2.958,0.024654,0.4853,,0.247058824
0,62,2.5,2.913,0.024654,0.448,,0.243137255
0,61,2.5,2.88,0.024654,0.4104,,0.239215686
0,57,2.5,2.928,0.024654,0.4492,,0.223529412
0,51,2.5,2.787,0.024654,0.3234,,0.2
0,50,2.5,2.79,0.024654,0.325,,0.196078431
0,48,2.5,2.686,0.024654,0.235,,0.188235294
0,47,2.5,2.777,0.024654,0.3046,,0.184313725
0,44,2.5,2.725,0.024654,0.2586,,0.17254902
0,43,2.5,2.708,0.024654,0.2445,,0.168627451
0,42,2.5,2.765,0.024654,0.289,,0.164705882
0,41,2.5,2.774,0.024654,0.2914,,0.160784314
0,40,2.5,2.723,0.024654,0.2487,,0.156862745
0,37,2.5,2.699,0.024654,0.2248,,0.145098039
0,36,2.5,2.722,0.024654,0.2412,,0.141176471
0,35,2.5,2.709,0.024654,0.2219,,0.137254902
0,34,2.5,2.677,0.024654,0.197,,0.133333333
0,33,2.5,2.691,0.024654,0.2085,,0.129411765
0,30,2.5,2.714,0.024654,0.2275,,0.117647059
0,29,2.5,2.733,0.024654,0.2338,,0.11372549
0,28,2.5,2.748,0.024654,0.2501,,0.109803922
0,27,2.5,2.737,0.024654,0.243,,0.105882353
0,26,2.5,2.728,0.024654,0.2309,,0.101960784
0,23,2.5,2.74,0.024654,0.2436,,0.090196078
0,22,2.5,2.723,0.024654,0.229,,0.08627451
0,21,2.5,2.718,0.024654,0.2246,,0.082352941
0,20,2.5,2.704,0.024654,0.2142,,0.078431373
0,16,2.5,2.739,0.024654,0.242,,0.062745098
0,15,2.5,2.816,0.024654,0.3069,,0.058823529
0,14,2.5,2.802,0.024654,0.3032,,0.054901961
0,13,2.5,2.796,0.024654,0.2998,,0.050980392
0,12,2.5,2.79,0.024654,0.2897,,0.047058824
0,205,2.55,2.482,0.024654,0.1653,,0.803921569
0,204,2.55,2.49,0.024654,0.1571,,0.8
0,203,2.55,2.479,0.024654,0.1522,,0.796078431
0,202,2.55,2.433,0.024654,0.1366,,0.792156863
0,201,2.55,2.425,0.024654,0.1296,,0.788235294
0,198,2.55,2.408,0.024654,0.1175,,0.776470588
0,197,2.55,2.413,0.024654,0.1152,,0.77254902
0,196,2.55,2.419,0.024654,0.1181,,0.768627451
0,195,2.55,2.453,0.024654,0.1297,,0.764705882
0,194,2.55,2.423,0.024654,0.121,,0.760784314
0,191,2.55,2.42,0.024654,0.1173,,0.749019608
0,190,2.55,2.391,0.024654,0.1077,,0.745098039
0,189,2.55,2.365,0.024654,0.0989,,0.741176471
0,189,2.55,2.331,0.024654,0.085,,0.741176471
0,189,2.55,2.302,0.024654,0.0816,,0.741176471
0,189,2.55,2.275,0.024654,0.0708,,0.741176471
0,189,2.55,2.286,0.024654,0.069,,0.741176471
0,176,2.55,2.255,0.024654,0.057,,0.690196078
0,176,2.55,2.261,0.024654,0.0546,,0.690196078
0,176,2.55,2.31,0.024654,0.0662,,0.690196078
0,176,2.55,2.307,0.024654,0.0677,,0.690196078
0,176,2.55,2.3,0.024654,0.0614,,0.690196078
0,176,2.55,2.325,0.024654,0.0629,,0.690196078
0,176,2.55,2.328,0.024654,0.0605,,0.690196078
0,176,2.55,2.347,0.024654,0.0629,,0.690196078
0,176,2.55,2.325,0.024654,0.0562,,0.690196078
0,176,2.55,2.37,0.024654,0.0614,,0.690196078
0,176,2.55,2.374,0.024654,0.0548,,0.690196078
0,176,2.55,2.365,0.024654,0.0518,,0.690196078
0,145,2.55,2.492,0.024654,0.0946,,0.568627451
0,128,2.55,2.571,0.024654,0.1525,,0.501960784
0,127,2.55,2.567,0.024654,0.1581,,0.498039216
0,126,2.55,2.577,0.024654,0.1642,,0.494117647
0,125,2.55,2.566,0.024654,0.1574,,0.490196078
0,124,2.55,2.618,0.024654,0.1834,,0.48627451
0,121,2.55,2.816,0.024654,0.3675,,0.474509804
0,120,2.55,2.729,0.024654,0.2983,,0.470588235
0,119,2.55,2.736,0.024654,0.3057,,0.466666667
0,118,2.55,2.736,0.024654,0.295,,0.462745098
0,117,2.55,2.802,0.024654,0.3544,,0.458823529
0,114,2.55,2.815,0.024654,0.3579,,0.447058824
0,113,2.55,2.813,0.024654,0.3709,,0.443137255
0,112,2.55,2.82,0.024654,0.376,,0.439215686
0,111,2.55,2.773,0.024654,0.3356,,0.435294118
0,110,2.55,2.675,0.024654,0.2639,,0.431372549
0,107,2.55,2.69,0.024654,0.2629,,0.419607843
0,106,2.55,2.701,0.024654,0.2634,,0.415686275
0,105,2.55,2.706,0.024654,0.2743,,0.411764706
0,104,2.55,2.71,0.024654,0.2733,,0.407843137
0,103,2.55,2.742,0.024654,0.2902,,0.403921569
0,100,2.55,2.812,0.024654,0.3506,,0.392156863
0,99,2.55,2.79,0.024654,0.3321,,0.388235294
0,98,2.55,2.794,0.024654,0.3304,,0.384313725
0,97,2.55,2.784,0.024654,0.3261,,0.380392157
0,96,2.55,2.777,0.024654,0.3157,,0.376470588
0,93,2.55,2.702,0.024654,0.2419,,0.364705882
0,92,2.55,2.692,0.024654,0.2338,,0.360784314
0,91,2.55,2.723,0.024654,0.2492,,0.356862745
0,90,2.55,2.718,0.024654,0.2417,,0.352941176
0,89,2.55,2.819,0.024654,0.3343,,0.349019608
0,86,2.55,2.874,0.024654,0.3783,,0.337254902
0,85,2.55,2.872,0.024654,0.383,,0.333333333
0,84,2.55,2.901,0.024654,0.41,,0.329411765
0,83,2.55,2.939,0.024654,0.44,,0.325490196
0,79,2.55,2.943,0.024654,0.4567,,0.309803922
0,78,2.55,2.949,0.024654,0.4523,,0.305882353
0,77,2.55,2.964,0.024654,0.4536,,0.301960784
0,76,2.55,2.912,0.024654,0.4155,,0.298039216
0,75,2.55,2.906,0.024654,0.406,,0.294117647
0,72,2.55,2.906,0.024654,0.4018,,0.282352941
0,71,2.55,3.008,0.024654,0.494,,0.278431373
0,70,2.55,2.997,0.024654,0.4887,,0.274509804
0,69,2.55,2.987,0.024654,0.4758,,0.270588235
0,68,2.55,3.024,0.024654,0.5055,,0.266666667
0,65,2.55,2.959,0.024654,0.4422,,0.254901961
0,64,2.55,2.963,0.024654,0.4369,,0.250980392
0,63,2.55,2.958,0.024654,0.4321,,0.247058824
0,62,2.55,2.913,0.024654,0.4013,,0.243137255
0,61,2.55,2.88,0.024654,0.3657,,0.239215686
0,57,2.55,2.928,0.024654,0.4059,,0.223529412
0,51,2.55,2.787,0.024654,0.2822,,0.2
0,50,2.55,2.79,0.024654,0.28,,0.196078431
0,48,2.55,2.686,0.024654,0.1988,,0.188235294
0,47,2.55,2.777,0.024654,0.2632,,0.184313725
0,44,2.55,2.725,0.024654,0.2173,,0.17254902
0,43,2.55,2.708,0.024654,0.2059,,0.168627451
0,42,2.55,2.765,0.024654,0.2441,,0.164705882
0,41,2.55,2.774,0.024654,0.2482,,0.160784314
0,40,2.55,2.723,0.024654,0.2049,,0.156862745
0,37,2.55,2.699,0.024654,0.1823,,0.145098039
0,36,2.55,2.722,0.024654,0.1982,,0.141176471
0,35,2.55,2.709,0.024654,0.1819,,0.137254902
0,34,2.55,2.677,0.024654,0.1565,,0.133333333
0,33,2.55,2.691,0.024654,0.1665,,0.129411765
0,30,2.55,2.714,0.024654,0.1805,,0.117647059
0,29,2.55,2.733,0.024654,0.1898,,0.11372549
0,28,2.55,2.748,0.024654,0.2062,,0.109803922
0,27,2.55,2.737,0.024654,0.1975,,0.105882353
0,26,2.55,2.728,0.024654,0.1864,,0.101960784
0,23,2.55,2.74,0.024654,0.1976,,0.090196078
0,22,2.55,2.723,0.024654,0.1838,,0.08627451
0,21,2.55,2.718,0.024654,0.1802,,0.082352941
0,20,2.55,2.704,0.024654,0.1708,,0.078431373
0,16,2.55,2.739,0.024654,0.1943,,0.062745098
0,15,2.55,2.816,0.024654,0.259,,0.058823529
0,14,2.55,2.802,0.024654,0.2548,,0.054901961
0,13,2.55,2.796,0.024654,0.2509,,0.050980392
0,12,2.55,2.79,0.024654,0.2392,,0.047058824
0,205,2.6,2.482,0.024654,0.1405,,0.803921569
0,204,2.6,2.49,0.024654,0.1346,,0.8
0,203,2.6,2.479,0.024654,0.1289,,0.796078431
0,202,2.6,2.433,0.024654,0.1168,,0.792156863
0,201,2.6,2.425,0.024654,0.11,,0.788235294
0,198,2.6,2.408,0.024654,0.0993,,0.776470588
0,197,2.6,2.413,0.024654,0.0981,,0.77254902
0,196,2.6,2.419,0.024654,0.0994,,0.768627451
0,195,2.6,2.453,0.024654,0.1082,,0.764705882
0,194,2.6,2.423,0.024654,0.1017,,0.760784314
0,191,2.6,2.42,0.024654,0.0981,,0.749019608
0,190,2.6,2.391,0.024654,0.0898,,0.745098039
0,189,2.6,2.365,0.024654,0.0834,,0.741176471
0,189,2.6,2.331,0.024654,0.0732,,0.741176471
0,189,2.6,2.302,0.024654,0.0689,,0.741176471
0,189,2.6,2.275,0.024654,0.0589,,0.741176471
0,189,2.6,2.286,0.024654,0.0566,,0.741176471
0,176,2.6,2.255,0.024654,0.0465,,0.690196078
0,176,2.6,2.261,0.024654,0.044,,0.690196078
0,176,2.6,2.31,0.024654,0.0518,,0.690196078
0,176,2.6,2.307,0.024654,0.0545,,0.690196078
0,176,2.6,2.3,0.024654,0.0491,,0.690196078
0,176,2.6,2.325,0.024654,0.05,,0.690196078
0,176,2.6,2.328,0.024654,0.0473,,0.690196078
0,176,2.6,2.347,0.024654,0.0506,,0.690196078
0,176,2.6,2.325,0.024654,0.0442,,0.690196078
0,176,2.6,2.37,0.024654,0.048,,0.690196078
0,176,2.6,2.374,0.024654,0.0438,,0.690196078
0,176,2.6,2.365,0.024654,0.0401,,0.690196078
0,145,2.6,2.492,0.024654,0.0753,,0.568627451
0,128,2.6,2.571,0.024654,0.1297,,0.501960784
0,127,2.6,2.567,0.024654,0.1323,,0.498039216
0,126,2.6,2.577,0.024654,0.138,,0.494117647
0,125,2.6,2.566,0.024654,0.132,,0.490196078
0,124,2.6,2.618,0.024654,0.1546,,0.48627451
0,121,2.6,2.816,0.024654,0.3354,,0.474509804
0,120,2.6,2.729,0.024654,0.2664,,0.470588235
0,119,2.6,2.736,0.024654,0.2759,,0.466666667
0,118,2.6,2.736,0.024654,0.2602,,0.462745098
0,117,2.6,2.802,0.024654,0.3159,,0.458823529
0,114,2.6,2.815,0.024654,0.3242,,0.447058824
0,113,2.6,2.813,0.024654,0.3354,,0.443137255
0,112,2.6,2.82,0.024654,0.3406,,0.439215686
0,111,2.6,2.773,0.024654,0.2989,,0.435294118
0,110,2.6,2.675,0.024654,0.2332,,0.431372549
0,107,2.6,2.69,0.024654,0.2265,,0.419607843
0,106,2.6,2.701,0.024654,0.2319,,0.415686275
0,105,2.6,2.706,0.024654,0.2413,,0.411764706
0,104,2.6,2.71,0.024654,0.2401,,0.407843137
0,103,2.6,2.742,0.024654,0.2579,,0.403921569
0,100,2.6,2.812,0.024654,0.3145,,0.392156863
0,99,2.6,2.79,0.024654,0.2929,,0.388235294
0,98,2.6,2.794,0.024654,0.2952,,0.384313725
0,97,2.6,2.784,0.024654,0.2942,,0.380392157
0,96,2.6,2.777,0.024654,0.2838,,0.376470588
0,93,2.6,2.702,0.024654,0.2129,,0.364705882
0,92,2.6,2.692,0.024654,0.2016,,0.360784314
0,91,2.6,2.723,0.024654,0.2167,,0.356862745
0,90,2.6,2.718,0.024654,0.2078,,0.352941176
0,89,2.6,2.819,0.024654,0.2951,,0.349019608
0,86,2.6,2.874,0.024654,0.3391,,0.337254902
0,85,2.6,2.872,0.024654,0.3411,,0.333333333
0,84,2.6,2.901,0.024654,0.367,,0.329411765
0,83,2.6,2.939,0.024654,0.3996,,0.325490196
0,79,2.6,2.943,0.024654,0.4088,,0.309803922
0,78,2.6,2.949,0.024654,0.4105,,0.305882353
0,77,2.6,2.964,0.024654,0.4184,,0.301960784
0,76,2.6,2.912,0.024654,0.3708,,0.298039216
0,75,2.6,2.906,0.024654,0.3657,,0.294117647
0,72,2.6,2.906,0.024654,0.359,,0.282352941
0,71,2.6,3.008,0.024654,0.4533,,0.278431373
0,70,2.6,2.997,0.024654,0.445,,0.274509804
0,69,2.6,2.987,0.024654,0.431,,0.270588235
0,68,2.6,3.024,0.024654,0.4598,,0.266666667
0,65,2.6,2.959,0.024654,0.399,,0.254901961
0,64,2.6,2.963,0.024654,0.3964,,0.250980392
0,63,2.6,2.958,0.024654,0.3953,,0.247058824
0,62,2.6,2.913,0.024654,0.3582,,0.243137255
0,61,2.6,2.88,0.024654,0.322,,0.239215686
0,57,2.6,2.928,0.024654,0.3615,,0.223529412
0,51,2.6,2.787,0.024654,0.241,,0.2
0,50,2.6,2.79,0.024654,0.2404,,0.196078431
0,48,2.6,2.686,0.024654,0.164,,0.188235294
0,47,2.6,2.777,0.024654,0.2239,,0.184313725
0,44,2.6,2.725,0.024654,0.1827,,0.17254902
0,43,2.6,2.708,0.024654,0.1685,,0.168627451
0,42,2.6,2.765,0.024654,0.2033,,0.164705882
0,41,2.6,2.774,0.024654,0.206,,0.160784314
0,40,2.6,2.723,0.024654,0.1647,,0.156862745
0,37,2.6,2.699,0.024654,0.1445,,0.145098039
0,36,2.6,2.722,0.024654,0.1568,,0.141176471
0,35,2.6,2.709,0.024654,0.14,,0.137254902
0,34,2.6,2.677,0.024654,0.1198,,0.133333333
0,33,2.6,2.691,0.024654,0.1277,,0.129411765
0,30,2.6,2.714,0.024654,0.143,,0.117647059
0,29,2.6,2.733,0.024654,0.1479,,0.11372549
0,28,2.6,2.748,0.024654,0.1622,,0.109803922
0,27,2.6,2.737,0.024654,0.154,,0.105882353
0,26,2.6,2.728,0.024654,0.145,,0.101960784
0,23,2.6,2.74,0.024654,0.1552,,0.090196078
0,22,2.6,2.723,0.024654,0.1417,,0.08627451
0,21,2.6,2.718,0.024654,0.1379,,0.082352941
0,20,2.6,2.704,0.024654,0.1281,,0.078431373
0,16,2.6,2.739,0.024654,0.1494,,0.062745098
0,15,2.6,2.816,0.024654,0.2104,,0.058823529
0,14,2.6,2.802,0.024654,0.2045,,0.054901961
0,13,2.6,2.796,0.024654,0.2015,,0.050980392
0,12,2.6,2.79,0.024654,0.193,,0.047058824
0,205,2.65,2.482,0.024654,0.121,,0.803921569
0,204,2.65,2.49,0.024654,0.115,,0.8
0,203,2.65,2.479,0.024654,0.1104,,0.796078431
0,202,2.65,2.433,0.024654,0.0985,,0.792156863
0,201,2.65,2.425,0.024654,0.0941,,0.788235294
0,198,2.65,2.408,0.024654,0.0834,,0.776470588
0,197,2.65,2.413,0.024654,0.0821,,0.77254902
0,196,2.65,2.419,0.024654,0.0823,,0.768627451
